epochs_part,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10
1,-49.8660025025,22.136754867,13.1266204476,49.969027476,-14.6105027526,-14.4693260441,55.0928762047,-38.5562169145,-3.15704901007,2.06418908104,
2,-75.1679148366,-13.0633734511,28.851881325,-44.3990092975,-34.4610387725,-49.9678054604,3.10689521782,54.7022618639,-15.1655868882,-56.4286144384,
3,-72.9604085025,-20.4302217059,21.1005878586,-41.3587665234,-41.6768768996,-53.9032483685,-14.142485625,36.9062892993,-30.76720742,-59.746113652,
4,-70.0748506859,-15.0156504538,33.1574551737,-39.0635666788,-45.07351945,-54.4491707753,-19.1287155278,16.8431347437,-30.9449550261,-60.3764189638,
5,-68.9000320597,-5.3161966898,42.9138391527,-37.5374953464,-35.7025447152,-65.1751442168,-28.5727735603,0.0757720665138,-31.0651580458,-54.4812676695,
6,-65.7742670253,9.34547364108,54.6848541283,-41.6584301398,-14.9533441535,-64.6322062643,-26.1911677833,0.944811354988,-12.1932321543,-38.778353933,
7,-63.4925795348,20.5606597451,49.2300083,-41.4442004192,-3.39485628154,-57.1834647926,-20.9773977129,-4.95352672175,-5.72766861671,-28.8378843866,
8,-60.2770201065,26.7618689418,43.6784289342,-34.5304717334,4.19120034583,-49.2357399523,-14.6222360863,-12.0534751223,-2.52772529621,-19.4513842042,
9,-49.9783547339,34.5238490324,32.9686286466,-17.6751064323,8.42889939903,-38.6251893081,-3.38682781119,-7.1466581723,-7.44786587321,-14.9732570315,
10,-33.8565790727,40.4839560591,18.8142402688,7.50314028449,7.26801341253,-32.713787268,13.6219562199,8.5798435327,-15.5749750897,-14.5156658082,
11,-39.5568192957,33.9968184267,14.2697336879,13.0153993666,9.89797752994,-28.862396623,16.3590067022,5.19862090449,-11.2952045937,-8.76537889299,
12,-48.1312141609,21.8911577248,13.6756452176,12.4176995751,15.1322680546,-23.2028067688,19.4345773141,-3.04641638739,-2.26906219052,-3.99773051622,
13,-49.302325259,14.3463364068,12.4127079343,4.52854622859,18.1052860815,-14.166778932,13.2916525277,-9.17831524998,8.95829313411,3.00504932561,
14,-43.8571103443,14.6597462036,8.30772015931,1.04928503255,18.7778923638,-3.54123206258,11.781002984,-9.7063107826,10.6862484218,5.08718308729,
15,-36.7168784195,13.7116777974,3.55128729821,0.453477133975,20.5064139102,1.10384432443,11.3985319042,-9.21943412461,9.58735335123,4.22684828585,
16,-31.117189545,10.0033164144,3.08538780811,1.64874172721,19.4306566678,3.56246506339,9.28696516633,-6.322388739,12.0943731907,2.75626496221,
17,-19.9558866443,-0.969440983009,4.44919332587,3.67393720017,19.1348762297,6.47277907799,-0.620283060753,-4.56137129279,8.37105674119,0.639973707024,
18,-12.1920439559,-7.84447950243,11.4374779275,7.70723161202,15.3182533207,11.4134089022,-5.85635529685,-4.74330370531,9.68940385162,4.96688927165,
19,-3.34673639186,-18.2300884263,11.7673760301,7.04331037165,2.90406057541,11.9610102672,-12.4595189374,-6.02586026926,6.98100398986,4.29507160596,
20,-4.89056619696,-21.7126033293,16.9872783686,8.37451480199,-0.0582668976474,10.3417521343,-14.2275989405,-5.59920283903,8.95292470593,6.07365489328,
21,-7.17510963163,-15.6421263645,15.0753341042,8.11373587577,-0.672908702399,5.80788983378,-11.2141545041,-5.29082817219,7.82054791072,2.62206123825,
22,-4.40273290481,-6.99237474511,7.70077848682,4.75140750392,-1.84166292428,6.62827100226,-11.4690393009,-4.24317093717,4.69861272322,2.02741725188,
23,-8.68881123667,0.0548205981561,4.21206496783,0.190074686939,-4.81758920372,-1.59258993133,-10.0177474919,-14.0558486014,2.61154449907,-6.24449820398,
24,3.77174924149,7.44714210706,-2.21511294502,4.37622668781,-3.83537460379,4.81702782748,1.02319651552,-3.84888062943,-7.3501832739,-12.148385318,
25,14.3968098374,6.47175910159,-0.976150490244,10.5123191795,-5.81880765202,3.50207613813,2.64451922761,1.73516997205,-13.499594842,-12.4574810978,
26,8.77424448185,-1.38197571787,-0.60562201449,2.38196687598,-2.56127193722,2.1136875546,0.0149656469179,-1.82391598892,-8.81706666604,-5.41476163522,
27,5.84220905995,-9.62521708303,-0.629638187048,13.2784390976,-2.7348106469,-0.516716169144,3.96804010335,-0.833290575289,-7.04238232852,-4.44507947975,
28,7.00429691399,-14.6385504204,0.442236696489,9.45198744644,-8.26173627068,-1.26411215678,-2.00969663566,-4.81749782719,-11.3605110385,-10.741887614,
29,-3.28406951907,-13.5207292778,2.61123435893,20.9654089668,-5.33469562549,-3.09622681491,-9.38929502812,-9.82325893298,-8.70603741877,-7.35229383879,
30,-1.36997912978,-9.02981914448,5.35904534097,12.6220696304,-1.76531730327,-6.55782214219,-7.97949368613,-9.39049691253,-9.19587208969,-4.37883886069,
31,0.417152300441,-4.32732632863,6.08840485826,12.0612482457,1.95946914562,-1.61955911312,-3.96327629222,-7.69103382999,-8.28229215404,-2.47175948551,
32,5.40413112887,-2.66799786555,5.16026046446,11.6397630567,4.22397143182,2.97480110975,-0.711972003767,-3.90288047346,-4.74728180023,3.77201701522,
33,10.0587344141,2.41641588281,5.83356518117,18.2477106995,8.87482277862,5.95622045077,7.26814255903,1.31730009913,-3.1370980603,6.11824128234,
34,4.78256485893,9.67989112123,10.7274610613,12.7458982422,18.3936610184,5.93346076494,7.92949495828,-1.32198422877,3.05213247453,13.2052604866,
35,8.66229560058,-5.42827238842,1.81635674004,19.980344599,1.95614328858,4.75882053251,8.23511185749,-1.04317896979,-11.2303118062,-0.815739520725,
36,4.47181383972,0.0246935503404,3.77714179788,10.6901381269,8.51044163443,2.95154218702,7.53231453362,-1.73657963003,-4.72542972892,5.45270589978,
37,5.77558118646,1.2186749577,4.24459023485,10.5648044303,6.70005380491,4.44653860315,6.17132811669,1.30584461318,0.11954071012,9.18029732142,
38,4.43847295534,0.799584950332,2.4529712887,6.81426401689,5.01211499524,0.993281782074,0.861356627095,-3.37256083735,-2.28386547355,4.82520600336,
39,2.48221461256,4.47112680618,5.68629559533,5.45913685031,11.6100410134,9.61470626472,7.66070559977,4.62668092778,5.90057617278,14.292768752,
40,5.50576038789,-1.14363571164,4.68583738433,7.38051744483,-0.345497272197,3.92678469302,2.17799825791,1.62573307949,-6.61140788548,0.820276112111,
41,7.32361857681,1.34250506753,0.964478318514,6.99215583624,-1.11101376954,3.97928520786,1.35559785339,-4.12328663393,-7.70391676532,-2.89901548326,
