epochs_part,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10
1,-66.3538541688,-37.0387791294,-94.8131803329,-75.3192831061,-17.4613455999,-34.2430133831,-13.2134408776,-5.61313964898,-70.2851701802,-67.2122152101,
2,-1.65508757353,2.48879791384,-44.001576365,-21.6449486994,6.29640831599,34.3391468721,-7.29787686008,-7.4324472102,15.6854935992,-47.2639728072,
3,15.3531211415,5.05276682183,-49.8135439145,-31.5277933125,2.88020680765,25.9331428953,-7.4168657346,-0.279407487499,21.3284492973,-39.9688375027,
4,29.2352216359,-24.4602013628,-15.3387487148,-27.9798010687,-19.2349734043,-6.83401830032,-10.6124816137,-6.51036760984,50.296012241,12.2024102806,
5,32.5824425749,-15.7757739263,18.7713345263,-14.3523054636,-36.6035457344,4.50742830672,-25.2324942371,-6.96244636699,58.925398041,44.8323633529,
6,35.9289809395,2.9658698044,29.7502918727,-5.54112443804,-43.9473036067,0.658071817737,-31.8177873064,-6.85543942229,73.9351223492,42.2259212603,
7,27.8818836487,15.3415231318,30.5394976344,-7.20478079876,-46.5840031442,10.1016899286,-34.2166081862,-8.23789835591,74.4446424452,38.5001624976,
8,16.1294185679,15.1753896224,23.5399634473,-14.7726088829,-46.8805449463,10.6400068687,-31.0766115286,-4.93467524917,68.5503705476,34.8942920926,
9,2.52810926425,10.9367388145,6.58353864145,-23.3235684061,-47.155851944,-0.148526705664,-23.073412382,-2.82080177873,52.8975621998,30.9390780996,
10,-2.23321431805,0.355646501788,-6.40487277852,-22.9043874024,-45.32618795,-12.4708388272,-13.3380682475,4.77780352377,47.8751447082,32.9548057033,
11,7.88970125236,-21.3565309087,-38.234490804,-20.8422043477,-29.0160948246,-25.1566965865,-2.32410553261,8.87938770904,42.1635434067,28.3409644709,
12,15.3127733061,-26.7687706848,-48.7350242372,-28.5908312995,-19.7705383587,-16.5668780588,7.49229818066,11.3581924876,50.3488620579,21.6220476282,
13,9.84570853547,-20.1395935855,-43.3530808459,-31.162559782,-17.4968615369,-10.641346171,7.32326046548,12.4856879244,49.03003283,20.9427046811,
14,4.20092980262,-19.3264345031,-36.4099710708,-29.2012855886,-13.4452468213,-12.4974228206,10.6570010077,12.8040707361,43.1170549061,18.884716898,
15,-1.32462692539,-29.4685313661,-27.3529217306,-20.7558655072,-4.73079643234,-25.4994804712,11.62617236,21.1207080744,35.2319386343,23.8788675616,
16,-11.691369856,-31.2739038408,-18.1273172172,-14.9467086369,-8.61755432458,-28.9614702593,10.7766186752,23.9840743053,19.3027836049,29.7316639191,
17,-14.8540928903,-30.2854476756,-10.1766532373,-17.7565990298,-10.439445276,-27.3957556907,13.6488482279,20.2577688273,9.53660113517,26.3215215105,
18,-6.30556579097,-26.2667394179,-0.609084750566,-14.3513219974,-5.06478885569,-19.7626683529,16.6679321412,10.7582551062,11.4958620525,17.5029197393,
19,-1.85738967844,-14.5687881211,-0.563212586828,-8.30272869546,-7.45331414919,-17.8550172896,15.3649931582,6.04095204561,11.8019800158,9.3558859788,
20,-7.39315939611,-7.17902341251,-9.82136275125,-4.65417709507,-8.42199745145,-19.9331462681,18.9042108681,5.74641231297,5.94318604763,7.75805531586,
21,-11.4998030729,-1.84907924119,-12.4697709171,-10.2423437333,-7.68109699679,-21.5445061505,25.5262078206,11.1891700605,6.74424313171,1.61794241743,
22,-12.287247082,3.05954391021,-7.82118710128,-16.817190577,-7.07541910163,-19.3649225481,30.9185716641,19.7211506128,16.5830061994,2.55195702853,
23,-12.1051946733,1.78273800446,-4.85562852411,-14.9554979097,-6.42936619097,-17.7183092154,23.8148490299,16.7516540314,18.6737379265,2.05668319647,
24,-13.934221608,0.105694491783,-6.08848690116,-17.617751838,-9.03244518132,-20.3526087182,19.1225171234,13.3986815532,15.1396168905,1.04297840109,
25,-10.542627025,1.78813612512,-3.58556462506,-13.1110033484,-11.2380895877,-18.0108293135,18.1978709264,12.7303773926,14.0048480034,4.40269705269,
26,-10.268047657,0.656347601268,-2.29653849083,-14.4197816423,-12.2021655503,-18.454861924,16.596372957,9.64807772693,13.3189246937,4.19487782485,
27,-10.5479695755,3.43717652933,-0.776744877589,-12.485693254,-10.8786877215,-20.9156544706,12.3395669942,6.94543737239,6.69836178045,-0.430647780155,
28,-8.1478478853,7.48904749151,11.9188342454,-8.83420561509,-4.61750905477,-9.46630398348,16.9298093103,12.4925868758,18.482115776,8.34649353655,
29,-4.33785908899,8.49901526211,10.4075889705,-6.05205862775,-4.54989307039,-10.7241360867,12.6481433808,13.5736050871,15.3608525493,4.23698034936,
30,-4.80243971177,8.08420649446,9.76440719218,-8.19787042254,-6.29099420454,-12.8754754578,4.81894633776,6.70909802245,8.65318743214,-0.857818951252,
31,-6.33670727716,7.34562354302,10.6242333927,-7.00211709077,-1.10117632279,-7.10672933576,5.94135714473,8.55914737297,7.81805782669,1.32818319851,
32,-4.46042297698,7.23822685032,11.1922357983,-2.70277063903,5.89560539527,-2.26733726716,8.99349960773,9.84870624452,11.1557544368,3.84556716686,
33,-0.290234426764,9.45193562846,13.4925807775,2.06660542228,13.4624773572,6.74350467915,12.7623977567,18.8385557794,20.4559717253,11.5347367513,
34,0.944555583179,13.5625087437,15.2606616565,4.47046684548,15.0457139939,11.1382682104,9.32974874991,22.0652136831,20.9461822456,11.955375471,
35,2.93557222463,13.8284069434,15.3566692137,3.99728866645,12.5507805596,7.30588502142,3.97690380277,18.5344879789,16.3178320321,8.02336509388,
36,2.90638638657,15.4203135072,15.7127742768,3.13823788664,7.41726319113,3.66772514652,-1.48011024745,14.0866253892,12.4249532091,2.95385625199,
37,2.29785230356,13.1467468669,14.8488022124,1.46918611381,7.22311511397,0.142736523848,-4.19948370763,11.06066679,9.3919886872,-1.38400637326,
