epochs_part,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10
40,4.06956158761,5.25544986147,-0.00773770919014,-15.6616580488,17.0865141811,-1.6548997075,-18.3335945202,12.3100088537,-3.57282909914,-6.78808029541,
41,1.19309918885,1.17967997483,-2.34261969238,-11.38163664,14.0795286712,-5.67737107045,-22.2229930202,6.4964885917,1.6382100818,-5.70241480674,
42,5.79012571812,7.70646726856,-1.09055844326,-11.8755613947,10.6204073894,-2.75340460853,-17.9716504646,8.61685657906,-1.9738939127,-5.65349092982,
43,8.37046573037,10.8742461454,-3.84380852072,-9.94422377354,3.12149781621,1.71286483577,-17.2059104233,6.79278636233,7.57363687924,-4.48647426476,
44,6.1069637918,5.4926577968,-4.32361792681,-7.32584602473,6.13535765339,1.93809660183,-13.4486655295,5.51365982266,10.1146660218,-2.27396672184,
45,5.70384285819,9.31173263484,0.490082232472,0.443562241764,5.09677123456,5.06584144711,-7.58846930994,8.90847862541,13.7898558576,1.28889997962,
46,6.18225297736,7.14932042341,-5.6750780572,-9.13088254611,-4.88812411632,1.56612591315,-9.81856921779,5.43500792113,7.07537351979,0.47092187019,
47,8.77001462434,12.6453470432,-1.09739382597,-8.71774901414,-4.77986889858,2.83893202927,-5.67459088352,3.18136137798,9.63003378123,0.861282162151,
48,2.23304814582,8.09072717792,-3.37304733556,-4.16415856788,0.534104819595,6.48610335556,-6.37507659721,10.7308486361,17.0852952334,2.95856829571,
49,11.2002614419,11.1011128402,-2.56937815347,-7.74929850134,-6.1728324098,3.10792428942,-7.0846489806,4.63997882647,15.3598546786,5.0604245329,
50,9.61636212066,10.3952327712,-3.74322111086,-11.221045048,-7.94306316695,1.32601923416,-7.07579160365,2.99894228879,13.2515919383,2.61944533108,
51,10.7185579797,10.4680519948,-0.510351179089,-5.75985458282,-3.55313530394,4.87608657607,-4.6286505404,4.42783701691,16.1348792853,8.88925008561,
52,6.61708804357,8.74703988854,3.34801298399,-2.35507214753,1.64753525084,9.46732824654,5.71416763287,6.74112310853,17.0711618383,9.988767784,
53,9.78071974122,11.1701613837,-0.542977445717,-6.13133749302,-4.50193979486,6.56615575017,-1.88851720307,5.93345989805,15.7803401612,6.94165698088,
54,5.01714119209,7.01382518695,-0.549229874405,-6.81739184753,-5.87975448808,-0.132679990793,-6.21257395609,1.25176433701,11.9950331793,4.08520113751,
55,9.65387886882,11.538950946,5.09284493974,0.634483396385,-3.12037907644,2.54994837525,-2.74966701541,1.51689022785,13.4972318368,8.88331353989,
56,5.26508165242,11.9476068999,3.06949112847,0.975376898158,-1.07229489012,3.10561985583,-0.949755248292,3.14513953673,12.4933211907,4.0935126738,
57,13.9033864671,19.3473338587,6.27765491719,3.37443506559,1.0289306347,14.5909780468,6.45081254107,9.30388118609,18.1123055721,11.5343753729,
58,3.30720062287,11.245779631,2.60903196648,1.65089832686,-2.82013756481,6.95135576845,0.688487946709,2.39438128924,13.0723672609,5.51231823664,
59,-0.252141427526,8.57387851632,0.100844691781,3.25670729441,-2.56608070459,7.61628242738,5.39613247562,8.00083621887,15.4542523167,7.3126533976,
60,1.68360115729,7.457469607,-3.33460020425,4.49996293053,-3.65471369408,6.06332051838,0.0973336806852,1.79807643242,9.50993160807,0.0926716818515,
61,7.95720148651,8.29905453925,1.48248781485,17.3825043461,3.12873555487,5.99204123227,4.87852897654,4.9815131239,9.05042102084,5.54884502113,
62,13.2338991929,8.96490946859,1.20927795219,15.6373689787,-0.535420768299,4.55589353843,3.79826582776,3.03402467585,8.69005752233,6.86965280061,
63,11.2217102791,11.2284138739,3.44477856868,12.1555896517,-1.81159577791,0.999244031796,3.63063121803,0.530586100721,6.02335189569,4.444290369,
64,7.674294635,5.68939808695,-3.45311819248,6.56732216166,-5.72039347533,-4.20786321125,-4.30750421151,-4.62218960921,1.65189420895,-1.95979831373,
65,16.4297262777,9.47967656398,2.79124558162,1.0325641584,-8.81662033422,-2.86910513468,2.65161068238,-1.94822904609,4.88201867538,2.48255601919,
66,8.65483730429,10.6737652454,7.66185845933,14.2049321125,2.09741397713,-0.371453100207,6.68301447948,2.69179527257,6.33689113431,7.59022380614,
67,9.68265298726,8.66604048427,8.66915523274,16.9532145304,0.352969704957,0.139992155111,7.92958712524,4.59241726545,10.2461713741,10.3784166895,
68,-2.85102001361,2.08083246121,2.48357440848,10.1398683276,-1.90028330793,-2.46532890292,4.2159599661,0.214186960855,5.49909217025,5.30458269562,
69,4.40092417304,5.05680298608,4.60220783637,12.9307225549,0.658864084218,-1.16671671175,2.51087239876,-2.20997586529,5.22665900996,6.98990977766,
70,1.21917643934,1.45344234134,-0.370074289013,10.3809512633,-2.71269332545,-6.56858201556,-0.295844225393,-0.795686974385,4.47314232294,3.6007718395,
71,1.79314423832,4.31740357909,5.55181074312,15.5051826442,2.89227678511,-0.504999360362,4.84383950148,3.0914988947,8.7691013326,9.01349221483,
72,3.0430507948,3.6164585172,4.32825683535,2.7080498921,-6.52410849904,-0.289273792638,5.17263681024,1.27085233766,8.33463585655,8.35242273196,
73,-4.64854251747,2.60730029524,4.29880923366,4.47680842419,-6.00857286818,-2.80737647632,3.18344078807,0.89932654254,7.49012599662,3.40286586845,
74,-2.42838051297,1.10910477428,0.756942418878,-1.69777505615,-9.70421752347,-4.42842235547,2.33343634695,-0.176556942651,5.41838911044,1.73106409115,
75,5.6242089373,5.67857187617,1.85456830729,15.4841621306,4.12686230585,-3.02108566461,1.53345692823,3.2004731376,10.1395444714,8.13599718515,
76,12.2472164284,9.40389629227,11.2142897643,13.9121033511,3.18323476815,5.71912113955,10.2054493606,8.65617142013,12.8653453269,10.6238259708,
77,2.18697289582,5.72066654233,4.73959644373,9.18969941446,-0.923983290977,-3.68486040986,0.763027063375,1.06288249656,6.75947032675,3.33219388153,
78,9.82021424321,9.95651897258,10.2808096756,8.18729783859,-1.75377592394,1.61516946165,7.45658708948,7.14655135971,12.9745411662,11.1183905383,
79,2.66511690776,3.00815122368,2.47957194789,19.9695279302,9.04328239395,-2.32222959875,-2.44662612255,2.55913900211,6.35465990248,3.70900840435,
80,3.61474906863,3.01411509863,2.5491410377,15.1867003194,4.08998602432,-3.49185181095,0.387522036335,2.70270523103,6.52529131854,4.68656742324,
81,10.8626756724,10.2490942143,9.3863541345,14.8506989207,4.33478695216,4.36314920095,10.6404138177,11.4821835424,15.7685929672,7.27905540081,
