epochs_part,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10
21,-23.9493453159,-26.8338011612,-39.7447774282,-37.0953692618,-45.6466371407,-37.4090925605,-30.3025655809,-32.3980553618,-35.9914300191,-28.7133747731,
22,-31.7584319579,-32.8234513391,-32.8531780256,-23.9043810487,-42.0341077824,-26.9592666383,-41.5712370536,-37.7181907148,-28.2098761623,-23.5492424762,
23,-31.7560092922,-35.2496475779,-26.2698842951,-8.31858222697,-43.8429751787,-18.9270247138,-40.0709151238,-43.035811958,-23.5413093345,-12.7158907821,
24,-32.0790574177,-35.2349883989,-31.2330383334,-1.71675114831,-36.9286720934,-9.54843138638,-31.2771541739,-40.1785918728,-26.8086291573,0.479241124537,
25,-29.475210322,-32.8840332818,-33.4695591214,1.17805186846,-28.303274083,-4.28513940835,-24.4403207776,-38.2806897817,-24.2131303026,5.36836963102,
26,-26.5773386115,-30.4837440448,-35.0095514162,2.68507060195,-23.7213847569,-7.29240053225,-22.1957316594,-38.336822206,-24.4166382579,5.40726887449,
27,-28.4831764208,-29.7722924763,-36.8672925775,0.848934658368,-17.0002038328,-5.97121915039,-25.2451806818,-35.5921235282,-23.0088168497,2.11747281331,
28,-25.1357068563,-25.354020749,-34.2356537134,9.12959545129,-12.5341441299,-5.13977677039,-24.3807884118,-33.096091592,-21.2416192212,2.07937721099,
29,-18.1652825974,-22.101971374,-31.779781107,14.1295323847,-6.61174916985,-1.42265400091,-24.8560033598,-28.2241685591,-18.1024023014,3.35858066253,
30,-13.4843174487,-18.6791435221,-32.3445515819,21.6048074658,4.89483427531,5.51577743555,-22.2910771195,-21.2640194748,-13.3333540468,8.79495697124,
31,-10.9392992549,-18.339290992,-30.9354020606,17.7892508249,0.677497330682,0.576676531385,-26.8391959835,-21.1007927592,-14.6524990748,8.75469695398,
32,-10.3328296715,-16.7865481468,-25.6952926351,18.2274250034,0.444382296837,0.054177321488,-21.2582779586,-12.378451077,-10.9016237552,10.7390408741,
33,-1.06686793911,-12.0792979474,-22.3821726038,29.7786986788,12.7389325049,2.93741640618,-22.3220363366,-12.3415305145,-11.0903874765,4.00916810934,
34,-3.19832469282,-8.53342976963,-23.2519744368,24.7975949352,8.27773325545,2.55194137043,-20.5756256342,-13.6145362739,-13.2031633965,4.62429999581,
35,5.81311817736,-6.42802091804,-24.850703912,32.3374486809,10.9915829938,0.339133233254,-22.9318590509,-9.54023084564,-13.7564766823,2.36863249801,
36,-3.4045462971,-12.8025494542,-21.0111780233,28.0777974724,9.19315373752,3.13701902242,-15.2867493688,-8.5071589658,-9.03432784193,2.06975926163,
37,-2.28338936597,-10.6063995556,-19.7403070313,27.57510488,6.17365030085,4.53840204669,-16.5574391195,-12.5994742181,-14.6486242508,-0.418560265113,
