epochs_part,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10
1,-9.34172905115,-3.26957450217,3.78960846337,-2.14575039298,1.11632819479,10.9886064288,13.3364761701,18.7299976874,17.6597702842,21.1065645543,
2,-3.93041108512,1.09175983195,4.08079602025,0.234162463948,3.32697949686,9.25407209089,12.1806351172,22.3740023704,17.0123533606,19.0434333594,
3,-2.05201482761,2.81775922269,4.09287386391,1.27935295305,4.1119593987,9.68287721664,12.4374849878,22.7917864071,17.594425222,18.3252663828,
4,-0.696333746016,3.34104774726,3.97580938923,1.80703532331,4.49715911982,9.9753107022,12.7729961752,22.9839142741,18.0377642011,17.9363666108,
5,0.23575142351,3.4537734734,3.8433400884,2.16952846346,4.76966284058,10.1782927664,13.1151830618,23.083802015,18.3077370401,17.6340676773,
6,0.754536611785,3.43980236382,3.72562046433,2.49838170498,5.02930452797,10.3507390967,13.4051543444,23.1027179185,18.4841594475,17.3905311794,
7,0.962077299978,3.3809574235,3.64647188401,2.82974197315,5.30313775066,10.5204435763,13.6361572847,23.0596671599,18.5935511097,17.192759542,
8,0.972119700545,3.29965777895,3.60037103093,3.17555808073,5.59155080456,10.6963595745,13.8248846862,22.9779760681,18.6511010088,17.0122659968,
9,0.860625183319,3.20537503626,3.58129232328,3.54103966642,5.89735814974,10.8805456348,13.9913211736,22.8733490137,18.6711348773,16.8349301581,
10,0.670756169547,3.10722923601,3.59914909691,3.93061359094,6.22179200349,11.0731587457,14.1495878419,22.7533187141,18.6654875954,16.6527030402,
11,0.42602474408,3.01535823912,3.65674588085,4.34843102136,6.56419988089,11.2739330749,14.3075616952,22.6215862121,18.6415705568,16.4623445792,
12,0.140515203985,2.93972877419,3.75886243865,4.79656585492,6.92301798342,11.482938795,14.4705742877,22.4804449769,18.6055290624,16.2623573363,
13,-0.17718283111,2.88862632412,3.90921272808,5.27380949165,7.29491274786,11.6990897907,14.6416788902,22.3313821222,18.560247223,16.0531788056,
14,-0.936394808082,2.61978496545,3.96207283578,5.75972135894,7.70121196492,11.9748279986,14.8004067926,22.1177617516,18.4982789267,15.8303496363,
15,-1.90054297666,2.58099899659,4.19459364838,6.35073160454,8.16996035288,12.3733758122,15.1112119495,21.902798109,18.4422759447,15.5724901669,
16,-2.68680718394,2.57897373574,4.50433949121,6.96179690904,8.64313460528,12.7433198583,15.4088730167,21.7047855408,18.4050400546,15.3574994903,
17,-3.07488286095,2.65522988683,4.82715663293,7.45975124537,9.00100335843,12.9681784643,15.632256147,21.5727481616,18.336028276,15.1368604648,
18,-3.33363340662,2.69846748921,5.10631947492,7.89402239881,9.32642542462,13.1231278151,15.7663325544,21.423540176,18.2658477779,14.9764562532,
19,-3.63248553167,2.67811754298,5.34002151213,8.32014814804,9.67567862752,13.2702526356,15.8383750527,21.2345269291,18.2000334065,14.8654182614,
20,-3.99096478228,2.5704340246,5.47759587135,8.7507538336,10.0688677616,13.4030123103,15.8182337595,20.9986544335,18.1190329169,14.7893624895,
21,-4.21900649567,2.44027084605,5.57435338217,9.07460229643,10.3156377226,13.3832103174,15.7148873048,20.7898563593,17.9674586969,14.586718779,
22,-4.41512957637,2.18288228263,5.58905357594,9.31393039369,10.4487218741,13.192300128,15.4508961757,20.4825717087,17.7081834098,14.2603955216,
23,-4.61315836342,1.77862875248,5.44927149769,9.37530935773,10.3267430079,12.6563925792,14.9228299618,20.0479981709,17.228393317,13.6539396926,
24,-2.96142242961,2.50770662627,6.59196765221,10.0365288684,10.1830028799,11.3959007339,14.7371029335,20.580841411,16.955412324,12.3048717151,
25,-2.48100307762,3.86718541798,8.89444460673,10.8154933784,9.96530715163,12.1427365161,16.8097956425,21.835516393,18.4514445949,13.3124559144,
26,-4.00145020084,4.45853388336,8.5831523926,9.84191149268,8.80602265448,13.1083431462,16.8974584401,20.886230866,18.0983240869,13.5970075979,
