epochs_part,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10
1,-12.1828481356,23.1785780907,1.16559471209,-3.05612319029,-5.65174704874,8.34516925996,9.28505960528,-12.425000386,-4.94543825604,27.6702446324,
2,-10.4935890931,25.7426115445,11.7886896224,0.202844837063,-0.509036696582,6.54870655294,16.9559715615,-15.5461191169,-0.720597803243,33.5936211859,
3,-7.59118927632,26.2184146971,14.644202161,-1.21556809397,-0.415825945374,5.89710056021,9.61842334826,-19.6251071714,-4.10436164895,26.0432728131,
4,-7.67331224049,18.8258850916,18.2156860037,-5.73192074675,-1.94078494024,1.67635351621,5.06464434235,-24.0568031727,-6.15900681467,19.3311453392,
5,-7.83472858552,15.8255676199,22.0771162777,-5.26593880787,-0.0669723723006,0.932662222596,3.4460472159,-24.6334630834,-7.48872107963,17.2639555121,
6,-5.44327623211,15.3945560125,25.5677481495,-3.35944451183,1.92062998108,1.14278505751,3.19041419633,-23.9312199867,-6.72411598802,17.1208708608,
7,-4.34041862983,15.2676355794,24.8320538195,-4.34630196419,2.24287153542,0.611085236156,0.837554117461,-23.6492923658,-9.59794675444,13.7389184478,
8,-2.68888349265,14.5762589705,24.0541545333,-5.29206247268,1.99462107963,0.378533469331,0.150152362666,-23.628218173,-11.0255340489,11.9423501648,
9,0.397913934117,15.9615219245,25.1721154399,-3.23759325689,3.99924208142,2.29513248722,2.12615477344,-21.1117477743,-8.56682547968,13.0640833856,
10,2.80448344009,15.1506711734,25.7434819516,-2.36465315516,3.16741576467,0.269633674485,0.130515440935,-22.4656908402,-8.49948253891,10.9075870522,
11,4.8887172203,14.4480772038,26.0332596509,-1.63652375959,2.76072942004,-0.810141662403,-0.831977709559,-22.9893208049,-8.42360928879,9.06958765175,
12,7.16204978963,14.6451862103,25.5950774134,-0.877180005135,2.65706718692,-1.47252156118,-1.91653778172,-22.9042629327,-9.19081988402,6.13117917954,
13,8.80005107061,16.1400994756,25.3638643991,0.448953171061,2.64366019882,-1.9279167873,-3.76328896537,-22.6937503247,-10.1781386969,2.70619332752,
14,10.1097059172,17.4387523582,24.7637812223,1.00552616294,1.85043801578,-2.73462356224,-5.76866216461,-22.7568792923,-11.0661172891,-0.0931106526219,
15,10.4337155519,18.0049457482,22.920728688,-0.0173597785263,-0.114846001694,-4.29522425201,-8.25942131202,-22.8062397227,-12.2697699294,-2.71835631064,
16,10.9252642158,19.0261088166,21.81186007,0.0561212220362,-0.970838591239,-4.67206072541,-9.79621898337,-22.4959551455,-12.7713355264,-4.09911214536,
17,11.8734382202,20.5601872909,21.3828204561,0.193287977332,-1.88449980015,-4.89586029703,-10.8666947158,-21.7274449873,-13.0911785841,-5.64710192487,
18,11.3985276476,21.9189802333,20.7661982654,0.0897811430704,-2.94782684379,-5.28580827592,-12.4660377236,-21.7385316237,-13.1754945151,-6.28483945624,
19,11.4854941015,22.9359175132,19.7920850276,-0.245486781287,-4.15017402079,-5.73326967404,-13.7651750742,-21.605316682,-13.6544150977,-7.70847632522,
20,10.7828493978,23.9284606304,19.3775420042,-0.346310014918,-4.91782341322,-5.88929065494,-14.7327002095,-21.4709395694,-13.5436526476,-8.06215045707,
21,10.6841398396,24.2251340937,18.8142527547,-0.565984381262,-5.90394798326,-6.21459363098,-15.1602449841,-21.205387146,-13.5473713134,-8.91170798665,
22,10.0399580512,23.8155732494,18.4517837206,-0.931321725534,-6.96196246331,-6.87485792654,-15.5336775534,-21.2512944024,-13.1063953066,-8.60952037946,
23,9.94339657632,22.9943512977,18.1999211341,-1.13584967877,-8.11060048153,-7.78205663803,-15.8188122714,-21.7377461466,-13.3092202719,-9.18688404134,
24,10.2721487251,22.3728018947,18.3583375179,-0.787866789573,-8.37596141049,-8.20940814472,-15.5358317803,-21.9626960433,-13.7828529986,-9.54606989753,
25,9.82988260645,21.1361028334,18.0631497977,-0.740591361397,-8.49714020945,-8.34445866689,-14.9935830166,-22.2611528639,-14.04826919,-9.232940554,
26,9.73810345308,20.3818929692,18.3718467112,-0.0622762535979,-7.37186311705,-7.28114871601,-13.6631511837,-22.2747247906,-14.3070182768,-8.38693881095,
27,9.52945134528,18.8124556927,17.7223280712,-0.378742344461,-7.25290373678,-7.03275507536,-12.6287020422,-22.0419929082,-13.9453924555,-6.9309071489,
28,8.35885248206,17.4787630083,16.4723901643,-0.839015096873,-7.2528682528,-6.80353453622,-12.6557869927,-22.6185528874,-14.6707985816,-7.15152768465,
29,7.00346616565,17.5876050023,17.0658859861,0.447542102186,-6.20241538565,-4.81462606866,-10.8881283316,-21.8670158798,-13.3184907759,-6.56763635036,
30,5.71918877332,17.7093556175,17.3427724375,1.22867537812,-5.23793353517,-2.84059103537,-9.10761250538,-20.1364196402,-11.5825199342,-5.92576747923,
31,5.10203164132,18.6808456559,16.9907341918,1.64745876263,-3.45636845556,-1.22170836039,-8.05781341326,-18.1881845278,-11.3670223748,-6.15652452179,
32,5.35794236508,19.6636746149,17.1818017352,1.52500175927,-3.19293194085,-0.419081790273,-7.02504974527,-17.5189687085,-11.8459209747,-7.53143846584,
33,4.60965626794,20.1812118867,17.0300160976,1.33756156947,-2.78968261156,-0.521848329408,-8.35733936415,-17.9178349172,-13.6346383824,-8.79590172094,
34,3.4031951973,20.119189553,17.2072136364,1.1297334574,-3.39982398399,-0.591531588247,-8.27136411508,-18.0411827325,-13.8640226492,-9.76148938365,
35,2.69614686672,22.415720867,19.6660747998,3.63614620833,0.219850394841,3.83618844715,-5.25794166843,-14.8576743654,-11.141391802,-6.16275766466,
36,2.33821477375,23.1114951736,19.9954867833,3.51922576425,0.466694692039,4.64180355687,-4.5203125003,-14.2310757332,-11.5535252606,-6.51047448588,
37,1.20006029347,22.8290918408,19.9858743654,3.50389935601,0.144363929551,4.82273937996,-4.08525506322,-13.4405670397,-11.0889933915,-6.19114200359,
38,1.12106299671,22.8621303198,19.4996459942,3.52934905107,0.292319190696,4.85609791521,-4.50105744392,-13.3232662012,-11.8140751684,-6.78422392309,
39,-0.284647283461,22.2596770513,18.3290551886,2.66970344447,-0.823660205277,3.37745219022,-6.30511776455,-13.8753591026,-13.5421011967,-8.50236075023,
40,-1.42011735108,21.395092104,17.2728547265,2.16185850658,-1.2883214876,2.4296765764,-7.71078510023,-14.9251260671,-15.346466874,-10.0823184755,
41,-2.75922002423,20.6294366513,16.6682925408,1.57650448088,-2.52202058609,0.911292606347,-9.0444688231,-15.9931483967,-16.7231397233,-11.5685908747,
42,-3.32402453016,19.4664957023,14.9141722913,0.222951877947,-3.99077163864,-1.20740500988,-11.4473185636,-17.8008761207,-19.5154148235,-14.4065263652,
43,-4.95985840497,19.9421339561,16.5433086593,2.05546847173,-2.69234217425,-0.440756199533,-11.4213040641,-17.7242554921,-19.2110403771,-13.604306241,
